title,link,image,lprice,hprice,mallName,productId,productType,brand,maker,category1,category2,category3,category4,search_keyword,matched_ingredients
뉴트리돔 엘테아닌 L테아닌 60정 수면 스트레스 완화,https://smartstore.naver.com/main/products/10353969988,https://shopping-phinf.pstatic.net/main_8789847/87898474461.1.jpg,17900,,캐나다 영양제,87898474461,2,뉴트리돔,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,테아닌
자미에슨 발레리안 루트 수면보조 400mg 60소프트젤,https://smartstore.naver.com/main/products/12028283414,https://shopping-phinf.pstatic.net/main_8957279/89572794106.jpg,32900,,캐나다 비타민 영양제 직구,89572794106,2,자미에슨,자미에슨,식품,건강식품,영양제,기타건강보조식품,잠 영양제,발레리안
수면<b>영양제</b> 잠잘오는 락티움 <b>영양제</b> 800mg x 30정 1개월분 부모님선물  1개,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=7340105040&ctag=7340105040&lptag=I17310971192&itemId=17310971192&vendorItemId=85252862873&spec=10305199,https://shopping-phinf.pstatic.net/main_5771786/57717866334.1.jpg,56400,,쿠팡,57717866334,2,내츄럴플러스,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,락티움
시차적응 <b>영양제</b> 잠잘오는 멜라토닌 메라토닌 효능 숙면 90정  3개,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=8954946904&ctag=8954946904&lptag=V93952906572&itemId=26984100843&vendorItemId=93952906572&spec=10305199,https://shopping-phinf.pstatic.net/main_5909572/59095720981.jpg,54810,,쿠팡,59095720981,2,,팜투팜,식품,건강식품,영양제,기타건강보조식품,잠 영양제,멜라토닌
건강바름 식물성 멜라토닌 수면보조제 수면 <b>영양제</b> 잠잘오는 <b>영양제</b> 60정 1개,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=8192969596&ctag=8192969596&lptag=I27910363681&itemId=27910363681&vendorItemId=94869069740&spec=10305199,https://shopping-phinf.pstatic.net/main_5904901/59049012423.jpg,20900,,쿠팡,59049012423,2,,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,멜라토닌
효능 효과 타트체리 잠잘자는 <b>영양제</b> 식물성 수면 미국 멜라토닉 [fFGD34A],https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9157412370&tid=1000000061,https://shopping-phinf.pstatic.net/main_5911911/59119112918.jpg,17670,,11번가,59119112918,2,,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,타트체리
GABA 단백질 원료 숙면 깊은잠 도움 <b>영양제</b> 초임계 프리미엄 면역력 높임 성인남녀 공용 스트레스 릴렉스 긴장해소 숙면관리 30정 3세트,https://smartstore.naver.com/main/products/12380897120,https://shopping-phinf.pstatic.net/main_8992540/89925407837.jpg,142500,,아테나웰빙,89925407837,2,,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,기타
28Days 뉴질랜드 잠잘오는<b>영양제</b> 수면 메라토닌 쿠완소 피스타치오 추출 60 베지캡슐,https://smartstore.naver.com/main/products/11998734542,https://shopping-phinf.pstatic.net/main_8954324/89543245230.1.jpg,43000,,비타올데이,89543245230,2,,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,기타
네이쳐플러스 숙면 수면보조제 수면부족 잠잘오는<b>영양제</b> 유단백가수분해물 알파s1카제인,https://smartstore.naver.com/main/products/8257923002,https://shopping-phinf.pstatic.net/main_8580242/85802423325.jpg,47900,,지게꾼스토어,85802423325,2,,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,기타
28Days 뉴질랜드 잠잘오는<b>영양제</b> 식물성 메라토닌 쿠완소 피스타치오 추출 120 베지캡슐,https://smartstore.naver.com/main/products/11998734633,https://shopping-phinf.pstatic.net/main_8954324/89543245321.1.jpg,65000,,비타올데이,89543245321,2,,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,기타
교대근무자 필수 잠잘자는<b>영양제</b> 식물성메라토닌 2MG 빠른 수면개선 수면보조제 추천,https://link.auction.co.kr/gate/pcs?item-no=F418312792&sub-id=1&service-code=10000003,https://shopping-phinf.pstatic.net/main_5895615/58956151651.jpg,26020,,옥션,58956151651,2,,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,기타
칼슘 아르기닌 젤리 힐링랩스 아이수면<b>영양제</b> 키눈잠 부스터 10포 키성장 성장기 어린이<b>영양제</b>,https://smartstore.naver.com/main/products/12804257807,https://shopping-phinf.pstatic.net/main_9034876/90348768756.jpg,20400,,고뉴트리션,90348768756,2,,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,기타
동결건조 발효분말 바람만스쳐도 30포 2g,https://smartstore.naver.com/main/products/10736361227,https://shopping-phinf.pstatic.net/main_8828086/88280867149.jpg,59900,,잠오네,88280867149,2,,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,기타
잠안올때<b>영양제</b> 고민 시니어용 식물성메라토닌3MG 깊은 수면질 개선 퀘르세틴 함유,https://link.gmarket.co.kr/gate/pcs?item-no=4611742873&sub-id=1003&service-code=10000003&lcd=100000068,https://shopping-phinf.pstatic.net/main_5802007/58020074660.jpg,123670,,G마켓,58020074660,2,,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,기타
Source Naturals L 트립토판 500mg 수면 숙면 <b>잠</b> 잘오는 <b>영양제</b> 수면 보조제 60 캡슐,https://smartstore.naver.com/main/products/5418569718,https://shopping-phinf.pstatic.net/main_8296306/82963063538.jpg,26000,,쇼핑니스트,82963063538,2,소스내추럴스,소스내추럴스,식품,건강식품,영양제,기타건강보조식품,잠 영양제,트립토판
잠잘오는 <b>영양제</b> 다빈치랩 리포조말 엘테아닌 꿀잠 숙면 스트레스완화  1개  1개  30ml,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=1597942051&ctag=1597942051&lptag=I2729960829&itemId=2729960829&vendorItemId=81551452837&spec=10305199,https://shopping-phinf.pstatic.net/main_5695178/56951785931.jpg,55900,,쿠팡,56951785931,2,,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,테아닌
Source Naturals L 트립토판 500mg 수면 숙면 <b>잠</b> 잘오는 <b>영양제</b> 수면 보조제 60정,https://smartstore.naver.com/main/products/5418540490,https://shopping-phinf.pstatic.net/main_8296303/82963034310.1.jpg,26000,,쇼핑니스트,82963034310,2,소스내추럴스,소스내추럴스,식품,건강식품,영양제,기타건강보조식품,잠 영양제,트립토판
Source Naturals L 트립토판 500mg 수면 숙면 <b>잠</b> 잘오는 <b>영양제</b> 보조제 120정,https://smartstore.naver.com/main/products/5418355443,https://shopping-phinf.pstatic.net/main_8296284/82962849263.jpg,41000,,쇼핑니스트,82962849263,2,소스내추럴스,소스내추럴스,식품,건강식품,영양제,기타건강보조식품,잠 영양제,트립토판
Natures Way 네이처스 웨이 발레리안 뿌리 220mg 수면 숙면 <b>잠</b> 잘오는 <b>영양제</b> 보조제 90 비건캡슐,https://smartstore.naver.com/main/products/5418043459,https://shopping-phinf.pstatic.net/main_8296253/82962537279.jpg,19000,,쇼핑니스트,82962537279,2,네이쳐스웨이,네이쳐스웨이,식품,건강식품,영양제,기타건강보조식품,잠 영양제,발레리안
어지러움 도움 갑자기잠안올때 <b>영양제</b> 슈페리어 비타민D,https://smartstore.naver.com/main/products/12911630967,https://shopping-phinf.pstatic.net/main_9045614/90456141959.jpg,20970,,마흔티원,90456141959,2,,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,기타
어지러움 도움 갑자기잠안올때 <b>영양제</b> 비타민D 2000IU 플러스 400mg90c,https://smartstore.naver.com/main/products/12911632229,https://shopping-phinf.pstatic.net/main_9045614/90456143221.jpg,22760,,마흔티원,90456143221,2,,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,기타
어지러움 도움 갑자기잠안올때 <b>영양제</b> 닥터브라이언 비타민D 2000IU,https://smartstore.naver.com/main/products/12911631537,https://shopping-phinf.pstatic.net/main_9045614/90456142529.jpg,25280,,마흔티원,90456142529,2,,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,기타
어지러움 도움 갑자기잠안올때 <b>영양제</b> 칼슘 마그네슘 비타민D 아연 츄어블,https://smartstore.naver.com/main/products/12911631796,https://shopping-phinf.pstatic.net/main_9045614/90456142788.jpg,24240,,마흔티원,90456142788,2,,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,마그네슘
어지러움 도움 갑자기잠안올때 <b>영양제</b> MSM 조인트케어 맥스 비타민D,https://smartstore.naver.com/main/products/12911630701,https://shopping-phinf.pstatic.net/main_9045614/90456141693.jpg,31670,,마흔티원,90456141693,2,,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,기타
어지러움 도움 갑자기잠안올때 <b>영양제</b> 선라이트 비타민D3 2000IU,https://smartstore.naver.com/main/products/12911631254,https://shopping-phinf.pstatic.net/main_9045614/90456142246.jpg,25280,,마흔티원,90456142246,2,,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,기타
어지러움 도움 갑자기잠안올때 <b>영양제</b> 내츄럴플러스 비타민D3 캡슐 5000IU,https://smartstore.naver.com/main/products/12911632023,https://shopping-phinf.pstatic.net/main_9045614/90456143016.jpg,30920,,마흔티원,90456143016,2,,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,기타
어지러움 도움 갑자기잠안올때 <b>영양제</b> 내츄럴플러스 연골 MSM 2000 비타민D,https://smartstore.naver.com/main/products/12911630260,https://shopping-phinf.pstatic.net/main_9045614/90456141252.jpg,35380,,마흔티원,90456141252,2,,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,기타
갑자기 어지러움 원인 잠안올때 <b>영양제</b> 내츄럴플러스 연골엔 글루코사민 비타민D 망간,https://smartstore.naver.com/main/products/12911630455,https://shopping-phinf.pstatic.net/main_9045614/90456141447.jpg,33300,,마흔티원,90456141447,2,,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,기타
차일드라이프 ChildLife Sleep Essential 키즈 어린이 수면 숙면 <b>잠</b> 잘오는 <b>영양제</b> 보조제 천연베리맛 2 fl oz(59 ml),https://smartstore.naver.com/main/products/6626903731,https://shopping-phinf.pstatic.net/main_8417140/84171404053.1.jpg,45000,,쇼핑니스트,84171404053,2,차일드라이프,차일드라이프,식품,건강식품,영양제,기타건강보조식품,잠 영양제,기타
Natures Way 네이처스 웨이 발레리안 뿌리 1590mg 수면 숙면 <b>잠</b> 잘오는 <b>영양제</b> 보조제 180 비건 캡슐,https://smartstore.naver.com/main/products/5413477890,https://shopping-phinf.pstatic.net/main_8295797/82957971695.jpg,24000,,쇼핑니스트,82957971695,2,네이쳐스웨이,네이쳐스웨이,식품,건강식품,영양제,기타건강보조식품,잠 영양제,발레리안
Life Extension 라이프 익스텐션 글리신 1000mg 수면 숙면 잠잘오는 <b>영양제</b> 수면 보조제 100 베지캡슐,https://smartstore.naver.com/main/products/5418858182,https://shopping-phinf.pstatic.net/main_8296335/82963352002.1.jpg,26000,,쇼핑니스트,82963352002,2,라이프익스텐션,라이프익스텐션,식품,건강식품,영양제,기타건강보조식품,잠 영양제,기타
Life Extension 라이프 익스텐션 L트립토판 500mg 수면 숙면 <b>잠</b> 잘오는 <b>영양제</b> 수면 보조제 90 베지캡슐,https://smartstore.naver.com/main/products/5418791669,https://shopping-phinf.pstatic.net/main_8296328/82963285489.1.jpg,39000,,쇼핑니스트,82963285489,2,라이프익스텐션,라이프익스텐션,식품,건강식품,영양제,기타건강보조식품,잠 영양제,트립토판
Bioray 바이오레이 키즈 어린이 NDF 수면 숙면 <b>잠</b> 잘오는 <b>영양제</b> 보조제 메이플 2 fl oz(60 ml),https://smartstore.naver.com/main/products/6624067626,https://shopping-phinf.pstatic.net/main_8416856/84168567948.jpg,45000,,쇼핑니스트,84168567948,2,바이오레이,바이오레이,식품,건강식품,영양제,기타건강보조식품,잠 영양제,기타
"깊은 <b>잠</b> 천연 수면 <b>영양제</b> 수면 도움, 숙면 유도, <b>잠</b> 보조제, 레스큐 나이트 구미 천연 꽃 에센스 상쾌한 아침 라즈베리맛",https://smartstore.naver.com/main/products/12387884466,https://shopping-phinf.pstatic.net/main_8993239/89932395191.jpg,26000,,에이치에스런던,89932395191,2,,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,기타
Natures Way 네이처스 웨이 사일런트 나이트 발레리안 레몬밤 수면 숙면 <b>잠</b> 잘오는 <b>영양제</b> 보조제 100 비건 캡슐,https://smartstore.naver.com/main/products/5416100354,https://shopping-phinf.pstatic.net/main_8296059/82960594174.jpg,19000,,쇼핑니스트,82960594174,2,네이쳐스웨이,네이쳐스웨이,식품,건강식품,영양제,기타건강보조식품,잠 영양제,발레리안
메가푸드 MegaFood Herbal Sleep 발레리안 뿌리 300mg 아슈와 간다 125mg 수면 숙면 <b>잠</b> 잘오는 <b>영양제</b> 보조제 60 캡슐,https://smartstore.naver.com/main/products/5430865978,https://shopping-phinf.pstatic.net/main_8297535/82975359958.1.jpg,58000,,쇼핑니스트,82975359958,2,,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,발레리안
Eclectic Institute 에콜렉틱 인스티튜트 허브 글리세라이트 어린이 수면 숙면 잠잘오는 <b>영양제</b> 수면 보조제 액상 2 fl oz(60 ml),https://smartstore.naver.com/main/products/6610887627,https://shopping-phinf.pstatic.net/main_8415538/84155387949.jpg,39000,,쇼핑니스트,84155387949,2,,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,기타
Natures Way 네이처스 웨이 발레리안 나이트 타임 레몬밤 리보 플라빈 수면 숙면 <b>잠</b> 잘오는 <b>영양제</b> 보조제 100 정,https://smartstore.naver.com/main/products/5416170218,https://shopping-phinf.pstatic.net/main_8296066/82960664038.jpg,32000,,쇼핑니스트,82960664038,2,네이쳐스웨이,네이쳐스웨이,식품,건강식품,영양제,기타건강보조식품,잠 영양제,발레리안
세노비스 발레리안 추출물 2000mg 30캡슐 3통 호주<b>영양제</b>2000mg잠,https://link.gmarket.co.kr/gate/pcs?item-no=4429025918&sub-id=1003&service-code=10000003&lcd=100000068,https://shopping-phinf.pstatic.net/main_5904140/59041406051.jpg,55790,,G마켓,59041406051,2,,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,발레리안
[HealthyHug] <b>잠</b> 솔솔 수면 건강 <b>영양제</b> Melaight  2개  30정,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9294399052&ctag=9294399052&lptag=P9294399052&itemId=19650725236&vendorItemId=91647998889&spec=10305199,https://shopping-phinf.pstatic.net/main_5843693/58436932015.jpg,53900,,쿠팡,58436932015,2,,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,기타
"힐링랩스 키눈잠 부스터 키성장 젤리 10포, 1개",https://search.shopping.naver.com/catalog/58663415913,https://shopping-phinf.pstatic.net/main_5866341/58663415913.20260126040137.jpg,19900,,네이버,58663415913,1,,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,기타
[HealthyHug] <b>잠</b> 솔솔 수면 건강 <b>영양제</b> Melaight  12개  30정,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9294399052&ctag=9294399052&lptag=I24217168135&itemId=24217168135&vendorItemId=91647998876&spec=10305199,https://shopping-phinf.pstatic.net/main_5582250/55822508409.jpg,199900,,쿠팡,55822508409,2,,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,기타
[HealthyHug] <b>잠</b> 솔솔 수면 건강 <b>영양제</b> Melaight  6개  30정,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9294399052&ctag=9294399052&lptag=I24217168128&itemId=24217168128&vendorItemId=91647998918&spec=10305199,https://shopping-phinf.pstatic.net/main_5092477/50924774838.jpg,134900,,쿠팡,50924774838,2,,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,기타
[HealthyHug] <b>잠</b> 솔솔 수면 건강 <b>영양제</b> Melaight  3개  30정,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=8220728322&ctag=8220728322&lptag=I24217168130&itemId=24217168130&vendorItemId=91647998904&spec=10305199,https://shopping-phinf.pstatic.net/main_5146052/51460524546.jpg,76900,,쿠팡,51460524546,2,헬씨허그,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,기타
[HealthyHug] <b>잠</b> 솔솔 수면 건강 <b>영양제</b> Melaight  1개  30정,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=8220728322&ctag=8220728322&lptag=I24217168132&itemId=24217168132&vendorItemId=91647998861&spec=10305199,https://shopping-phinf.pstatic.net/main_5256737/52567376271.jpg,27900,,쿠팡,52567376271,2,헬씨허그,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,기타
잠잘오는 테아닌 수면 <b>영양제</b> 60정 1개월분,https://smartstore.naver.com/main/products/11098146241,https://shopping-phinf.pstatic.net/main_8864265/88642656563.jpg,26800,,바른솝,88642656563,2,마인드밸런스,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,테아닌
수면 <b>잠</b> 잘오는 에좋은 <b>영양제</b> 오늘은 휴 30정x2박스,https://smartstore.naver.com/main/products/8065362155,https://shopping-phinf.pstatic.net/main_8560986/85609862478.jpg,103910,,건스브라더2,85609862478,2,,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,기타
수면<b>영양제</b> 깊은잠 식물추출 스트레스케어 도움 불면피로 비타민 마그네슘 함유 수면건강관리 60정 600mg 2세트,https://smartstore.naver.com/main/products/12432937401,https://shopping-phinf.pstatic.net/main_8997744/89977448148.jpg,69000,,아테나웰빙,89977448148,2,,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,마그네슘
키성장 아이<b>영양제</b> 힐링랩스 키눈잠 성장젤리 부스터 10포 x3개 +피에몬테 애사비정 드림,https://smartstore.naver.com/main/products/12804260255,https://shopping-phinf.pstatic.net/main_9034877/90348771204.1.jpg,55400,,고뉴트리션,90348771204,2,,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,기타
힐링랩스 키성장 아이<b>영양제</b> 성장젤리 키눈잠 부스터 10포 x3개 +피에몬테 애사비정 드림,https://smartstore.naver.com/main/products/12803767433,https://shopping-phinf.pstatic.net/main_9034827/90348278382.1.jpg,55400,,포켓프린세스,90348278382,2,,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,기타
바이탈뷰티 굿슬립 가바 365 식약처 인정 수면 기능성 건강기능식품 <b>영양제</b> 꿀 <b>잠</b> 불면 얕은 <b>잠</b> 시차 여행 직장인  60정  6개,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=7112556674&ctag=7112556674&lptag=I25174379379&itemId=25174379379&vendorItemId=88734088084&spec=10305199,https://shopping-phinf.pstatic.net/main_5381622/53816220950.2.jpg,243980,,쿠팡,53816220950,2,바이탈뷰티,아모레퍼시픽,식품,건강식품,영양제,기타건강보조식품,잠 영양제,가바
타트체리 <b>영양제</b> 30정 편안한 <b>잠</b> 식물성 수면 보조 건강 지원,https://smartstore.naver.com/main/products/12982767316,https://shopping-phinf.pstatic.net/main_9052727/90527278326.jpg,19410,,매일여기서,90527278326,2,,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,타트체리
힐링랩스 아이 수면<b>영양제</b> 칼슘 키성장 키눈잠 부스터 10포x2개+피에몬테 애사비정 드림,https://smartstore.naver.com/main/products/12803766738,https://shopping-phinf.pstatic.net/main_9034827/90348277687.1.jpg,39400,,포켓프린세스,90348277687,2,,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,기타
아이하이 아이서파 우리 아이의 깊은밤 120포(4개월),https://smartstore.naver.com/main/products/12914702655,https://shopping-phinf.pstatic.net/main_9045921/90459213647.2.jpg,118500,,글로벌탑01,90459213647,2,,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,기타
잠안올때 <b>영양제</b> 스트레스 긴장 완화 L테아닌 홍경천 2통 신경 건강 마그네슘 감태추출물 발레리안추출물 불안 심신 안정 관리  30정,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=1920771010&ctag=1920771010&lptag=I27672283681&itemId=27672283681&vendorItemId=94843864164&spec=10305199,https://shopping-phinf.pstatic.net/main_5869294/58692943301.1.jpg,64400,,쿠팡,58692943301,2,엔젯오리진,US PHARMATECH,식품,건강식품,영양제,기타건강보조식품,잠 영양제,테아닌|마그네슘|발레리안|감태
[수면건강]멜라메이트(30정),https://www.cjthemarket.com/the/product/product-main?prdCd=40223483&code=Na1&utm_source=naver&utm_medium=ep_feed,https://shopping-phinf.pstatic.net/main_5863267/58632675537.jpg,19900,,CJ더마켓,58632675537,2,,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,기타
수면엔 락티움,https://nutricore.co.kr/sopmal/goods/selectGoodsDtl?goodsInnb=685&amp;market=naver,https://shopping-phinf.pstatic.net/main_3294132/32941327207.2.jpg,69000,,뉴트리코어공식몰,32941327207,2,뉴트리코어,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,락티움
"현대보감 입면환 세로토닌 세인트존스워트 수면 입면환 15포, 1개",https://smartstore.naver.com/main/products/13066088090,https://shopping-phinf.pstatic.net/main_9061059/90610599182.jpg,37200,,몽글클라우드,90610599182,2,,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,세인트존스워트
OLLY 올리 굿바이 스트레스 가바 수면 구미 젤리 42정,https://smartstore.naver.com/main/products/11396380929,https://shopping-phinf.pstatic.net/main_8894089/88940891294.jpg,22700,,월드곳간,88940891294,2,OLLY,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,가바
깊은수면 큐앤피 큐피코와 힐링정 잠자면서피로회복 무카페인 만성피로<b>영양제</b> 120정 1개,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=7882159979&ctag=7882159979&lptag=I25997461916&itemId=25997461916&vendorItemId=92979665310&spec=10305199,https://shopping-phinf.pstatic.net/main_5792725/57927257785.jpg,41020,,쿠팡,57927257785,2,,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,기타
"GABA 수면 보조제 60정, 1개",https://search.shopping.naver.com/catalog/58867689122,https://shopping-phinf.pstatic.net/main_5886768/58867689122.20260210011015.jpg,23900,,네이버,58867689122,1,,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,기타
Olly Sleep Gummy 3mg L- 카모마일 수면 블랙베리 90개입,https://smartstore.naver.com/main/products/12921641321,https://shopping-phinf.pstatic.net/main_9046615/90466152313.jpg,69300,,쏘피아마켓,90466152313,2,,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,기타
"수면건강엔 락티움 30정, 1개",https://search.shopping.naver.com/catalog/58112543687,https://shopping-phinf.pstatic.net/main_5811254/58112543687.20251212092917.jpg,20000,,네이버,58112543687,1,,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,락티움
포메올 pomeol 수면중 감량해주는 1000칼로리 지방연소 생약,https://smartstore.naver.com/main/products/6703899302,https://shopping-phinf.pstatic.net/main_8424839/84248399624.1.jpg,91000,,HAZELLE,84248399624,2,,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,기타
바이탈뷰티 [3box] 굿슬립가바365 (30일) 식약처 인정 수면기능성,https://www.amoremall.com/kr/ko/product/detail?onlineProdSn=53669&utm_source=naver&utm_medium=sa&utm_campaign=ao_naver_shopping&utm_content=vitalbeautie,https://shopping-phinf.pstatic.net/main_5835251/58352513341.1.jpg,91020,,아모레퍼시픽공식몰,58352513341,2,바이탈뷰티,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,가바
상세설명참조 그린스토어 수면엔 프라임 수면엔정 미강 주정 추출물 혼합 분말  30정  1개,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=7295882996&ctag=7295882996&lptag=I18642673467&itemId=18642673467&vendorItemId=92144055662&spec=10305199,https://shopping-phinf.pstatic.net/main_4870734/48707349585.57.jpg,20900,,쿠팡,48707349585,2,,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,기타
"안국건강 푹잠 아쉬아간다 800mg x 30정, 6개",https://search.shopping.naver.com/catalog/56886879018,https://shopping-phinf.pstatic.net/main_5688687/56886879018.20250923115957.jpg,300000,,네이버,56886879018,1,안국건강,코스맥스엔비티,식품,건강식품,영양제,기타건강보조식품,잠 영양제,기타
"멜라레브 식물성 멜라토닌 30정, 2개",https://search.shopping.naver.com/catalog/59053542955,https://shopping-phinf.pstatic.net/main_5905354/59053542955.20260226010428.jpg,24330,,네이버,59053542955,1,,바이오디피씨,식품,건강식품,영양제,기타건강보조식품,잠 영양제,멜라토닌
졸립지 수면건강 솔루션 아쉬아간다 30정 2박스,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=1496389221&ctag=1496389221&lptag=l273328620507&itemId=76230082357&vendorItemId=94036663685&spec=10305199,https://shopping-phinf.pstatic.net/main_5914873/59148734249.jpg,19000,,쿠팡,59148734249,2,,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,기타
일본 아리나민 신체피로 수면중피로 활력 영양보충 아로나민 나이트리커버,https://smartstore.naver.com/main/products/12798403661,https://shopping-phinf.pstatic.net/main_9034291/90342914610.jpg,40200,,간사이마켓,90342914610,2,,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,기타
"나무숨 어젯밤에 NS-100 천연생약 수면건강 솔루션 30정, 1개",https://search.shopping.naver.com/catalog/58243873043,https://shopping-phinf.pstatic.net/main_5824387/58243873043.20251223144434.jpg,47400,,네이버,58243873043,1,나무숨,나무숨,식품,건강식품,영양제,기타건강보조식품,잠 영양제,기타
멜라토닌 없는 미볼리스 대용량 발레리안 수험생 스트레스 긴장완화 릴렉스 수면건강 120정,https://smartstore.naver.com/main/products/12687237414,https://shopping-phinf.pstatic.net/main_9023174/90231748338.jpg,21900,,도이치직구몰,90231748338,2,,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,멜라토닌|발레리안
삼대오백 수면 건강 락티움 18g  30정  1개,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=8204832239&ctag=8204832239&lptag=I23531567031&itemId=23531567031&vendorItemId=92298574540&spec=10305199,https://shopping-phinf.pstatic.net/main_4902833/49028335708.166.jpg,28300,,쿠팡,49028335708,2,삼대오백,오아,식품,건강식품,영양제,기타건강보조식품,잠 영양제,락티움
식물성 타트체리 멜라트립 600mg x 60정 잠못잘때,https://smartstore.naver.com/main/products/11848843292,https://shopping-phinf.pstatic.net/main_8939335/89393353886.jpg,25520,,챙겨바,89393353886,2,,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,타트체리
뉴스킨 MYND360 나이트타임 수면건강 30포,https://smartstore.naver.com/main/products/10941045255,https://shopping-phinf.pstatic.net/main_8848555/88485551290.jpg,80700,,로움마트,88485551290,2,뉴스킨,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,기타
대웅제약 누트로픽 공부몰입력 잠깨는 스터디젤리 에너씨슬 집중샷,https://dwhcmall.com/product/detail.html?product_no=806&cate_no=220&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open,https://shopping-phinf.pstatic.net/main_5501991/55019913093.17.jpg,25900,,대웅제약공식몰,55019913093,2,대웅제약,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,기타
"에버핏 잔티젠 수면 다이어트 체지방 감소 기초대사량 증가 28포, 1개",https://smartstore.naver.com/main/products/12425730000,https://shopping-phinf.pstatic.net/main_8997024/89970240747.jpg,21100,,지알에스토어,89970240747,2,에버핏,,식품,건강식품,영양제,기타건강보조식품,잠 영양제,기타
암웨이 굿슬립 밸런스 270정 / 수면에 도움을 줄 수 있음 미강주정추출물 뉴트리라이트,https://smartstore.naver.com/main/products/12315406785,https://shopping-phinf.pstatic.net/main_8985991/89859917502.1.jpg,129800,,365제로마켓,89859917502,2,암웨이,노바렉스,식품,건강식품,영양제,기타건강보조식품,잠 영양제,기타
